"","state_fips_code","state_name","disease","vaccine","time_horizon","vaccine_coverage_estimate","vaccine_effectiveness","declining_coverage_among_new_births","coverage_with_decline_applied","structural_vaccine_coverage","effective_structural_vaccine_coverage","total_population","age_group","age_group_length","age_group_population","waning_rate_annual","basic_reproduction_number","observed_national_cases","duration_infectious_days","duration_sick_days","cost_wage_daily","proportion_hospitalized_given_case","duration_hospitalized_days","cost_hospitalization_daily","death_rate","model_type","endemic_equilibrium_incidence_rate_annual","infections","infections_per_100k","additional_infections","additional_infections_per_100k","cases","cases_per_100k","additional_cases","additional_cases_per_100k","hospitalizations","hospitalizations_per_100k","additional_hospitalizations","additional_hospitalizations_per_100k","deaths","deaths_per_100k","additional_deaths","additional_deaths_per_100k","workdays_lost","workdays_lost_per_100k","additional_workdays_lost","additional_workdays_lost_per_100k","productivity_cost","productivity_cost_per_100k","additional_productivity_cost","additional_productivity_cost_per_100k","hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost","additional_hospitalization_cost_per_100k","total_cost","total_cost_per_100k","additional_total_cost","additional_total_cost_per_100k","vaccine_adverse_events","vaccine_adverse_events_per_100k","vaccine_adverse_events_avoided","vaccine_adverse_events_avoided_per_100k"
"1108","05","Arkansas","Pertussis","DTP, DTaP, or DT",20,0.885,0.85,0.05,0.835,0.835,0.70975,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0515278123516004,29954.4055152941,5152.78123516004,11387.2474153252,1958.84357550857,791.628376544395,136.17655812917,300.939645759307,51.7678829844418,38.7882797094987,6.67239146940158,14.745468329905,2.53652747256783,0.37768529415286,0.0649697319318557,0.143578075266845,0.0246984174544093,11082.7972716215,1906.47181380837,4213.15504063029,724.750361782186,2216559.45432431,381294.362761675,842631.008126058,144950.072356437,342287.174296472,58880.5185217343,130121.385277246,22383.5866816748,2558846.62862078,440174.881283409,972752.393403305,167333.659038112,0.0161802125,0.00278333333333333,0.000968875000000001,0.000166666666666667
"1109","05","Arkansas","Pertussis","DTP, DTaP, or DT",1,0.885,0.85,0.1,0.785,0.878333333333333,0.746583333333333,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0349307838851243,20306.1379420199,3493.07838851243,1738.97984205097,299.140728860958,536.646103850072,92.3142998924993,45.9573730649855,7.90562474777198,26.2946349548675,4.52322452240443,2.25182357527386,0.387360525570697,0.256033446493355,0.0440430820097802,0.0219262276073404,0.00377176753233396,7513.045453901,1292.40019849499,643.403222909796,110.678746468808,1502609.0907802,258480.039698998,128680.644581959,22135.7492937615,232037.006159229,39915.1947979579,19871.2171400042,3418.26295789862,1734646.09693943,298395.234496956,148551.861721963,25554.0122516602,0.0152113375,0.00261666666666667,0.00193775,0.000333333333333333
"1110","05","Arkansas","Pertussis","DTP, DTaP, or DT",5,0.885,0.85,0.1,0.785,0.851666666666667,0.723916666666667,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0456684281580327,26548.1989989683,4566.84281580327,7981.04089899937,1372.90515615179,701.609907197132,120.69150771034,210.921176412045,36.2828325656121,34.3775465024549,5.91365355050185,10.3347351228611,1.77778955366811,0.33473755114367,0.0575818261976811,0.100630332257655,0.0173105117202348,9822.53870075985,1689.68110794476,2952.89646976862,507.959655918569,1964507.74015197,337936.221588951,590579.293953725,101591.931183714,303364.659110913,52185.0357564036,91198.8700916882,15688.1039163442,2267872.39926288,390121.257345355,681778.164045413,117280.035100058,0.0152113375,0.00261666666666667,0.00193775,0.000333333333333333
"1111","05","Arkansas","Pertussis","DTP, DTaP, or DT",10,0.885,0.85,0.1,0.785,0.818333333333333,0.695583333333333,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0568418391332291,33043.5821341244,5684.18391332292,14476.4240341555,2490.24625367144,873.268450168118,150.220350091277,382.57971938303,65.8116749465498,42.7884875153939,7.36051047441516,18.7456761358002,3.22464647758142,0.416635710958071,0.0716700143565254,0.182528492072056,0.0313986998790791,12225.7583023536,2103.08490127788,5356.11607136243,921.363449251697,2445151.66047073,420616.980255576,1071223.21427249,184272.689850339,377587.008079594,64952.8246814766,165421.219060369,28455.8928414173,2822738.66855032,485569.804937053,1236644.43333285,212728.582691757,0.0152113375,0.00261666666666667,0.00193775,0.000333333333333333
"1112","05","Arkansas","Pertussis","DTP, DTaP, or DT",20,0.885,0.85,0.1,0.785,0.785,0.66725,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0661124403255222,38432.8143722342,6611.24403255222,19865.6562722653,3417.30637290074,1015.69388289111,174.720489036444,525.005152106018,90.311813891716,49.7670619145594,8.56097052673796,25.7242505349657,4.42510652990421,0.484586776188505,0.0833590119448682,0.250479557302489,0.0430876974674217,14219.7143604755,2446.08684651021,7350.07212948425,1264.36539448402,2843942.8720951,489217.369302042,1470014.42589685,252873.078896805,439169.43786503,75546.2844131991,227003.648845805,39049.3525731397,3283112.30996013,564763.653715241,1697018.07474265,291922.431469944,0.0152113375,0.00261666666666667,0.00193775,0.000333333333333333
"1113","05","Arkansas","Pertussis","DTP, DTaP, or DT",1,0.885,0.85,0.15,0.735,0.875,0.74375,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0363768739451302,21146.7862461528,3637.68739451302,2579.62814618391,443.749734861551,558.862570536609,96.1359945876419,68.1738397515227,11.7273194429145,27.3831994246707,4.71048026915592,3.34038804507699,0.574616272322194,0.266632905790367,0.0458664096315085,0.0325256869043524,0.00559509515406226,7824.07598751253,1345.90392422699,954.433756521318,164.182472200803,1564815.19750251,269180.784845397,190886.751304263,32836.4944401606,241643.043323006,41567.6331351664,29477.2543037819,5070.70129510719,1806458.24082551,310748.417980564,220364.005608045,37907.1957352677,0.0142424625,0.00245,0.002906625,5e-04
"1114","05","Arkansas","Pertussis","DTP, DTaP, or DT",5,0.885,0.85,0.15,0.735,0.835,0.70975,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0515278123516004,29954.4055152941,5152.78123516004,11387.2474153252,1958.84357550856,791.628376544392,136.176558129169,300.939645759305,51.7678829844416,38.7882797094986,6.67239146940156,14.7454683299049,2.53652747256782,0.377685294152859,0.0649697319318555,0.143578075266844,0.0246984174544092,11082.7972716215,1906.47181380837,4213.15504063027,724.750361782182,2216559.4543243,381294.362761674,842631.008126054,144950.072356436,342287.174296471,58880.5185217341,130121.385277246,22383.5866816747,2558846.62862077,440174.881283408,972752.3934033,167333.659038111,0.0142424625,0.00245,0.002906625,5e-04
"1115","05","Arkansas","Pertussis","DTP, DTaP, or DT",10,0.885,0.85,0.15,0.735,0.785,0.66725,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0661124403255222,38432.8143722342,6611.24403255222,19865.6562722652,3417.30637290074,1015.6938828911,174.720489036443,525.005152106015,90.3118138917155,49.7670619145593,8.56097052673793,25.7242505349655,4.42510652990419,0.484586776188503,0.0833590119448679,0.250479557302488,0.0430876974674215,14219.7143604754,2446.0868465102,7350.07212948421,1264.36539448402,2843942.87209509,489217.369302041,1470014.42589684,252873.078896803,439169.437865028,75546.2844131989,227003.648845803,39049.3525731395,3283112.30996012,564763.653715239,1697018.07474265,291922.431469943,0.0142424625,0.00245,0.002906625,5e-04
"1116","05","Arkansas","Pertussis","DTP, DTaP, or DT",20,0.885,0.85,0.15,0.735,0.735,0.62475,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0773934217230726,44990.7308831652,7739.34217230726,26423.5727831963,4545.40451265579,1189.00504402937,204.533616140604,698.316313244281,120.124940995877,58.2589780638436,10.0217568595611,34.2161666842498,5.88589286272736,0.567273398868974,0.097582832128151,0.333166179982958,0.0573115176507046,16646.0706164112,2863.47062596846,9776.42838541993,1681.74917394227,3329214.12328223,572694.125193693,1955285.67708399,336349.834788455,514106.351924388,88436.993407197,301940.562905163,51940.0615671376,3843320.47520662,661131.118600889,2257226.23998915,388289.896355593,0.0142424625,0.00245,0.002906625,5e-04
"1117","05","Arkansas","Pertussis","DTP, DTaP, or DT",1,0.885,0.85,0.2,0.685,0.871666666666667,0.740916666666667,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0377913351456699,21969.0479035566,3779.13351456699,3401.88980358766,585.195854915522,580.593119006779,99.8741012354155,89.9043882216928,15.4654260906881,28.4479548291967,4.89364036110552,4.40514344960298,0.75777636427179,0.27700053387728,0.0476498574596448,0.0428933149912657,0.00737854298219855,8128.30366609491,1398.23741729582,1258.6614351037,216.515965269634,1625660.73321898,279647.483459163,251732.28702074,43303.1930539268,251038.977390246,43183.9293665757,38873.1883710215,6686.99752651641,1876699.71060923,322831.412825739,290605.475391761,49990.1905804432,0.0132735875,0.00228333333333333,0.0038755,0.000666666666666666
"1118","05","Arkansas","Pertussis","DTP, DTaP, or DT",5,0.885,0.85,0.2,0.685,0.818333333333333,0.695583333333333,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0568418391332291,33043.5821341244,5684.18391332292,14476.4240341555,2490.24625367144,873.268450168118,150.220350091277,382.57971938303,65.8116749465498,42.7884875153939,7.36051047441516,18.7456761358002,3.22464647758142,0.416635710958071,0.0716700143565254,0.182528492072056,0.0313986998790791,12225.7583023536,2103.08490127788,5356.11607136243,921.363449251697,2445151.66047073,420616.980255576,1071223.21427249,184272.689850339,377587.008079594,64952.8246814766,165421.219060369,28455.8928414173,2822738.66855032,485569.804937053,1236644.43333285,212728.582691757,0.0132735875,0.00228333333333333,0.0038755,0.000666666666666666
"1119","05","Arkansas","Pertussis","DTP, DTaP, or DT",10,0.885,0.85,0.2,0.685,0.751666666666667,0.638916666666667,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0739281583397032,42976.286646828,7392.81583397032,24409.128546859,4198.87817431884,1135.7677591286,195.375695029217,645.079028343509,110.96701988449,55.6504527015777,9.57303620205181,31.607641321984,5.43717220521807,0.541873930881964,0.0932135949566876,0.307766711995949,0.0529422804792412,15900.7486278004,2735.25973040904,9031.10639680913,1553.53827838285,3180149.72556007,547051.946081808,1806221.27936183,310707.655676571,491087.419865072,84477.2579650062,278921.630845847,47980.3261249469,3671237.14542514,631529.204046814,2085142.91020767,358687.981801518,0.0132735875,0.00228333333333333,0.0038755,0.000666666666666666
"1120","05","Arkansas","Pertussis","DTP, DTaP, or DT",20,0.885,0.85,0.2,0.685,0.685,0.58225,3032651,"0-14 years",15,581325,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0863790508314745,50214.3017246069,8637.90508314745,31647.143624638,5443.96742349598,1327.05241415207,228.280637191256,836.363683366978,143.871962046528,65.0230357506761,11.1853155723005,40.9802243710824,7.0494515754668,0.633135693774841,0.10891251774392,0.399028474888825,0.0686412032664732,18578.7337981289,3195.92892067758,11709.0915671377,2014.20746865139,3715746.75962579,639185.784135516,2341818.31342754,402841.493730278,573795.778981842,98704.8172677662,361629.989962616,62207.8854277068,4289542.53860763,737890.601403282,2703448.30339015,465049.379157985,0.0132735875,0.00228333333333333,0.0038755,0.000666666666666666
"1121","06","California","Pertussis","DTP, DTaP, or DT",1,0.951,0.85,0,0.951,0.951,0.80835,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275223754,0.00317,0,0
"1122","06","California","Pertussis","DTP, DTaP, or DT",5,0.951,0.85,0,0.951,0.951,0.80835,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275223754,0.00317,0,0
"1123","06","California","Pertussis","DTP, DTaP, or DT",10,0.951,0.85,0,0.951,0.951,0.80835,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275223754,0.00317,0,0
"1124","06","California","Pertussis","DTP, DTaP, or DT",20,0.951,0.85,0,0.951,0.951,0.80835,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275223754,0.00317,0,0
"1125","06","California","Pertussis","DTP, DTaP, or DT",1,0.951,0.85,0.05,0.901,0.947666666666667,0.805516666666667,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2155601054,0.00300333333333333,0.01196227,0.000166666666666667
"1126","06","California","Pertussis","DTP, DTaP, or DT",5,0.951,0.85,0.05,0.901,0.934333333333333,0.794183333333333,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.00468339037151788,33614.3880836983,468.339037151788,33614.3880836983,468.339037151788,888.353583036215,12.3771600629342,888.353583036215,12.3771600629342,43.5276302375092,0.606457222549304,43.5276302375092,0.606457222549304,0.423832816334072,0.00590513361781211,0.423832816334072,0.00590513361781211,12436.950162507,173.280240881079,12436.950162507,173.280240881079,2487390.0325014,34656.0481762157,2487390.0325014,34656.0481762157,384109.5730309,5351.68176038633,384109.5730309,5351.68176038633,2871499.6055323,40007.7299366021,2871499.6055323,40007.7299366021,0.2155601054,0.00300333333333333,0.01196227,0.000166666666666667
"1127","06","California","Pertussis","DTP, DTaP, or DT",10,0.951,0.85,0.05,0.901,0.917666666666667,0.780016666666667,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0150537561454037,108046.257315287,1505.37561454037,108046.257315287,1505.37561454037,2855.42249291268,39.7837324202497,2855.42249291268,39.7837324202497,139.910252873155,1.94932696543876,139.910252873155,1.94932696543876,1.36231989165681,0.0189807883684397,1.36231989165681,0.0189807883684397,39975.9149007776,556.972253883496,39975.9149007776,556.972253883496,7995182.98015551,111394.450776699,7995182.98015551,111394.450776699,1234638.02647916,17201.8358065144,1234638.02647916,17201.8358065144,9229821.00663467,128596.286583214,9229821.00663467,128596.286583214,0.2155601054,0.00300333333333333,0.01196227,0.000166666666666667
"1128","06","California","Pertussis","DTP, DTaP, or DT",20,0.951,0.85,0.05,0.901,0.901,0.76585,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0241692552515122,173471.494210504,2416.92552515122,173471.494210504,2416.92552515122,4584.46612363836,63.8739710166264,4584.46612363836,63.8739710166264,224.630091077127,3.12970268292344,224.630091077127,3.12970268292344,2.1872452879954,0.0304742228132759,2.1872452879954,0.0304742228132759,64182.525730937,894.235594232769,64182.525730937,894.235594232769,12836505.1461874,178847.118846554,12836505.1461874,178847.118846554,1982248.23871011,27618.0613254579,1982248.23871011,27618.0613254579,14818753.3848975,206465.180172012,14818753.3848975,206465.180172012,0.2155601054,0.00300333333333333,0.01196227,0.000166666666666667
"1129","06","California","Pertussis","DTP, DTaP, or DT",1,0.951,0.85,0.1,0.851,0.944333333333333,0.802683333333333,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2035978354,0.00283666666666667,0.02392454,0.000333333333333333
"1130","06","California","Pertussis","DTP, DTaP, or DT",5,0.951,0.85,0.1,0.851,0.917666666666667,0.780016666666667,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0150537561454037,108046.257315287,1505.37561454037,108046.257315287,1505.37561454037,2855.42249291268,39.7837324202497,2855.42249291268,39.7837324202497,139.910252873155,1.94932696543876,139.910252873155,1.94932696543876,1.36231989165681,0.0189807883684397,1.36231989165681,0.0189807883684397,39975.9149007776,556.972253883496,39975.9149007776,556.972253883496,7995182.98015551,111394.450776699,7995182.98015551,111394.450776699,1234638.02647916,17201.8358065144,1234638.02647916,17201.8358065144,9229821.00663467,128596.286583214,9229821.00663467,128596.286583214,0.2035978354,0.00283666666666667,0.02392454,0.000333333333333333
"1131","06","California","Pertussis","DTP, DTaP, or DT",10,0.951,0.85,0.1,0.851,0.884333333333333,0.751683333333333,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.032244661164763,231431.605746845,3224.4661164763,231431.605746845,3224.4661164763,6116.22307926942,85.215474421792,6116.22307926942,85.215474421792,299.683258702753,4.17539562171662,299.683258702753,4.17539562171662,2.91804536224686,0.0406562377966565,2.91804536224686,0.0406562377966565,85627.1231097719,1193.01664190509,85627.1231097719,1193.01664190509,17125424.6219544,238603.328381018,17125424.6219544,238603.328381018,2644554.91642244,36845.7786638383,2644554.91642244,36845.7786638383,19769979.5383768,275449.107044856,19769979.5383768,275449.107044856,0.2035978354,0.00283666666666667,0.02392454,0.000333333333333333
"1132","06","California","Pertussis","DTP, DTaP, or DT",20,0.951,0.85,0.1,0.851,0.851,0.72335,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0459143253222739,329543.733823726,4591.43253222739,329543.733823726,4591.43253222739,8709.10861088719,121.341359274998,8709.10861088719,121.341359274998,426.729701497192,5.94549503699538,426.729701497192,5.94549503699538,4.15510907007977,0.0578918698831098,4.15510907007977,0.0578918698831098,121927.520552421,1698.77902984997,121927.520552421,1698.77902984997,24385504.1104841,339755.805969995,24385504.1104841,339755.805969995,3765676.25086197,52466.0209539657,3765676.25086197,52466.0209539657,28151180.3613461,392221.826923961,28151180.3613461,392221.826923961,0.2035978354,0.00283666666666667,0.02392454,0.000333333333333333
"1133","06","California","Pertussis","DTP, DTaP, or DT",1,0.951,0.85,0.15,0.801,0.941,0.79985,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.000124194506765726,891.388933469063,12.4194506765726,891.388933469063,12.4194506765726,23.5574287699171,0.328218484311047,23.5574287699171,0.328218484311047,1.1542690528008,0.016082079360088,1.1542690528008,0.016082079360088,0.0112392312833574,0.000156592788316339,0.0112392312833574,0.000156592788316339,329.804002778839,4.59505878035466,329.804002778839,4.59505878035466,65960.8005557678,919.011756070932,65960.8005557678,919.011756070932,10185.8472564407,141.916309313097,10185.8472564407,141.916309313097,76146.6478122085,1060.92806538403,76146.6478122085,1060.92806538403,0.1916355654,0.00267,0.03588681,5e-04
"1134","06","California","Pertussis","DTP, DTaP, or DT",5,0.951,0.85,0.15,0.801,0.901,0.76585,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0241692552515121,173471.494210504,2416.92552515121,173471.494210504,2416.92552515121,4584.46612363833,63.873971016626,4584.46612363833,63.873971016626,224.630091077126,3.12970268292342,224.630091077126,3.12970268292342,2.18724528799538,0.0304742228132757,2.18724528799538,0.0304742228132757,64182.5257309366,894.235594232764,64182.5257309366,894.235594232764,12836505.1461873,178847.118846553,12836505.1461873,178847.118846553,1982248.2387101,27618.0613254577,1982248.2387101,27618.0613254577,14818753.3848974,206465.18017201,14818753.3848974,206465.18017201,0.1916355654,0.00267,0.03588681,5e-04
"1135","06","California","Pertussis","DTP, DTaP, or DT",10,0.951,0.85,0.15,0.801,0.851,0.72335,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0459143253222738,329543.733823726,4591.43253222738,329543.733823726,4591.43253222738,8709.10861088715,121.341359274998,8709.10861088715,121.341359274998,426.72970149719,5.94549503699535,426.72970149719,5.94549503699535,4.15510907007975,0.0578918698831095,4.15510907007975,0.0578918698831095,121927.52055242,1698.77902984997,121927.52055242,1698.77902984997,24385504.110484,339755.805969993,24385504.110484,339755.805969993,3765676.25086195,52466.0209539655,3765676.25086195,52466.0209539655,28151180.361346,392221.826923959,28151180.361346,392221.826923959,0.1916355654,0.00267,0.03588681,5e-04
"1136","06","California","Pertussis","DTP, DTaP, or DT",20,0.951,0.85,0.15,0.801,0.801,0.68085,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0618679777022483,444048.872176964,6186.79777022483,444048.872176964,6186.79777022483,11735.2249774525,163.503317478657,11735.2249774525,163.503317478657,575.003628427658,8.01135052722237,575.003628427658,8.01135052722237,5.59886687855558,0.0780073079573746,5.59886687855558,0.0780073079573746,164293.149684335,2289.0464447012,164293.149684335,2289.0464447012,32858629.936867,457809.28894024,32858629.936867,457809.28894024,5074119.51905987,70696.1627274738,5074119.51905987,70696.1627274738,37932749.4559269,528505.451667714,37932749.4559269,528505.451667714,0.1916355654,0.00267,0.03588681,5e-04
"1137","06","California","Pertussis","DTP, DTaP, or DT",1,0.951,0.85,0.2,0.751,0.937666666666667,0.797016666666667,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.00243561209991077,17481.2697326397,243.561209991077,17481.2697326397,243.561209991077,461.991114172453,6.43678156643699,461.991114172453,6.43678156643699,22.6366829320186,0.315390012821126,22.6366829320186,0.315390012821126,0.220415607906705,0.00307098357177337,0.220415607906705,0.00307098357177337,6467.87559841435,90.1149419301179,6467.87559841435,90.1149419301179,1293575.11968287,18022.9883860236,1293575.11968287,18022.9883860236,199757.408533598,2783.15916814002,199757.408533598,2783.15916814002,1493332.52821647,20806.1475541636,1493332.52821647,20806.1475541636,0.1796732954,0.00250333333333333,0.04784908,0.000666666666666667
"1138","06","California","Pertussis","DTP, DTaP, or DT",5,0.951,0.85,0.2,0.751,0.884333333333333,0.751683333333333,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.032244661164763,231431.605746846,3224.4661164763,231431.605746846,3224.4661164763,6116.22307926943,85.2154744217922,6116.22307926943,85.2154744217922,299.683258702753,4.17539562171663,299.683258702753,4.17539562171663,2.91804536224687,0.0406562377966566,2.91804536224687,0.0406562377966566,85627.1231097721,1193.01664190509,85627.1231097721,1193.01664190509,17125424.6219544,238603.328381018,17125424.6219544,238603.328381018,2644554.91642245,36845.7786638384,2644554.91642245,36845.7786638384,19769979.5383769,275449.107044857,19769979.5383769,275449.107044857,0.1796732954,0.00250333333333333,0.04784908,0.000666666666666667
"1139","06","California","Pertussis","DTP, DTaP, or DT",10,0.951,0.85,0.2,0.751,0.817666666666667,0.695016666666667,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0570441316659404,409426.382942118,5704.41316659404,409426.382942118,5704.41316659404,10820.2295210775,150.75496430412,10820.2295210775,150.75496430412,530.170597239817,7.38670555058832,530.170597239817,7.38670555058832,5.16232324478887,0.0719250783893702,5.16232324478887,0.0719250783893702,151483.213295085,2110.56950025768,151483.213295085,2110.56950025768,30296642.6590169,422113.900051536,30296642.6590169,422113.900051536,4678490.43534276,65183.9831311666,4678490.43534276,65183.9831311666,34975133.0943597,487297.883182702,34975133.0943597,487297.883182702,0.1796732954,0.00250333333333333,0.04784908,0.000666666666666667
"1140","06","California","Pertussis","DTP, DTaP, or DT",20,0.951,0.85,0.2,0.751,0.751,0.63835,39242785,"0-14 years",15,7177362,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.0740719813823809,531641.424438608,7407.19813823809,531641.424438608,7407.19813823809,14050.1014956615,195.755787372317,14050.1014956615,195.755787372317,688.428160116621,9.59166000149666,688.428160116621,9.59166000149666,6.70329269831179,0.0933949367234339,6.70329269831179,0.0933949367234339,196701.420939261,2740.58102321244,196701.420939261,2740.58102321244,39340284.1878522,548116.204642489,39340284.1878522,548116.204642489,6075034.29894912,84641.6036832073,6075034.29894912,84641.6036832073,45415318.4868013,632757.808325696,45415318.4868013,632757.808325696,0.1796732954,0.00250333333333333,0.04784908,0.000666666666666667
"1141","08","Colorado","Pertussis","DTP, DTaP, or DT",1,0.874,0.85,0,0.874,0.874,0.7429,5810774,"0-14 years",15,1017573,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.036804485756923,37451.2509851295,3680.4485756923,0,0,989.753343686865,97.2660775872458,0,0,48.4960249983974,4.76585217948957,0,0,0.472210564736099,0.0464055713679608,0,0,13856.5468116161,1361.72508622144,0,0,2771309.36232322,272345.017244288,0,0,427953.172598358,42056.2625579057,0,0,3199262.53492158,314401.279802194,0,0,0.0296452934,0.00291333333333333,0,0
"1142","08","Colorado","Pertussis","DTP, DTaP, or DT",5,0.874,0.85,0,0.874,0.874,0.7429,5810774,"0-14 years",15,1017573,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.036804485756923,37451.2509851295,3680.4485756923,0,0,989.753343686865,97.2660775872458,0,0,48.4960249983974,4.76585217948957,0,0,0.472210564736099,0.0464055713679608,0,0,13856.5468116161,1361.72508622144,0,0,2771309.36232322,272345.017244288,0,0,427953.172598358,42056.2625579057,0,0,3199262.53492158,314401.279802194,0,0,0.0296452934,0.00291333333333333,0,0
"1143","08","Colorado","Pertussis","DTP, DTaP, or DT",10,0.874,0.85,0,0.874,0.874,0.7429,5810774,"0-14 years",15,1017573,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.036804485756923,37451.2509851295,3680.4485756923,0,0,989.753343686865,97.2660775872458,0,0,48.4960249983974,4.76585217948957,0,0,0.472210564736099,0.0464055713679608,0,0,13856.5468116161,1361.72508622144,0,0,2771309.36232322,272345.017244288,0,0,427953.172598358,42056.2625579057,0,0,3199262.53492158,314401.279802194,0,0,0.0296452934,0.00291333333333333,0,0
"1144","08","Colorado","Pertussis","DTP, DTaP, or DT",20,0.874,0.85,0,0.874,0.874,0.7429,5810774,"0-14 years",15,1017573,0.1,5,20960,21,14,200,0.05,5.3,1665,5e-04,"SIRS",0.036804485756923,37451.2509851295,3680.4485756923,0,0,989.753343686869,97.2660775872462,0,0,48.4960249983976,4.76585217948959,0,0,0.472210564736101,0.046405571367961,0,0,13856.5468116162,1361.72508622145,0,0,2771309.36232323,272345.017244289,0,0,427953.17259836,42056.2625579059,0,0,3199262.53492159,314401.279802195,0,0,0.0296452934,0.00291333333333333,0,0
